"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var..."
2022-02-09,93.33,"90,600","93,950","90,200","1,58M","3,80%"
2022-02-08,89.91,"89,760","91,870","89,420","1,23M","0,06%"
2022-02-07,89.86,"90,290","90,900","89,810","1,17M","0,22%"
2022-02-04,89.66,"94,360","94,360","89,060","1,82M","-4,37%"
2022-02-03,93.76,"93,370","94,670","93,240","1,10M","0,09%"
2022-02-02,93.68,"94,500","94,820","93,410","890,52K","-0,65%"
2022-02-01,94.29,"93,210","94,390","93,020","1,03M","1,44%"
2022-01-31,92.95,"93,380","93,710","92,150","1,31M","0,60%"
2022-01-28,92.4,"94,000","94,030","90,190","1,83M","-1,70%"
2022-01-27,94,"93,010","95,160","92,910","1,30M","-0,18%"
2022-01-26,94.17,"92,840","94,910","92,690","1,27M","2,27%"
2022-01-25,92.08,"92,650","93,200","90,940","1,31M","0,66%"
2022-01-24,91.48,"95,000","96,400","90,800","2,19M","-4,27%"
2022-01-21,95.56,"95,200","95,560","93,970","1,59M","-1,31%"
2022-01-20,96.83,"96,640","98,030","95,800","1,10M","-1,05%"
2022-01-19,97.86,"98,390","99,350","97,540","1,13M","-1,09%"
2022-01-18,98.94,"98,370","99,670","97,340","930,78K","-0,08%"
2022-01-17,99.02,"99,880","100,060","98,550","663,79K","-0,30%"
2022-01-14,99.32,"98,830","100,420","98,720","1,26M","0,30%"
2022-01-13,99.02,"97,380","99,300","97,260","1,38M","1,61%"
2022-01-12,97.45,"98,600","98,930","97,120","954,10K","-0,58%"
2022-01-11,98.02,"97,990","98,200","96,560","1,24M","0,84%"
2022-01-10,97.2,"98,490","99,040","96,430","1,90M","1,67%"
2022-01-07,95.6,"96,000","96,530","95,020","1,19M","-0,64%"
2022-01-06,96.22,"94,700","97,320","94,610","1,23M","-0,02%"
2022-01-05,96.24,"94,500","96,390","93,940","1,83M","2,18%"
2022-01-04,94.19,"91,890","94,240","91,190","1,42M","3,13%"
2022-01-03,91.33,"88,910","91,750","88,740","983,40K","3,21%"
2021-12-30,88.49,"89,390","89,500","88,120","598,32K","-0,80%"
2021-12-29,89.2,"89,890","89,970","88,870","419,82K","-0,83%"
2021-12-28,89.95,"90,090","90,690","89,750","442,10K","-0,06%"
2021-12-27,90,"88,720","90,110","88,610","396,30K","0,93%"
2021-12-23,89.17,"88,000","89,460","87,980","823,55K","1,98%"
2021-12-22,87.44,"87,000","87,440","86,050","624,99K","0,40%"
2021-12-21,87.09,"86,260","87,140","85,360","888,69K","2,23%"
2021-12-20,85.19,"84,360","86,230","83,360","1,46M","-1,99%"
2021-12-17,86.92,"88,830","89,050","86,090","2,74M","-3,03%"
2021-12-16,89.64,"89,750","90,310","89,270","1,36M","1,55%"
2021-12-15,88.27,"88,890","89,410","88,230","794,21K","-0,15%"
2021-12-14,88.4,"89,980","90,040","88,220","1,12M","-1,65%"
2021-12-13,89.88,"89,800","91,880","89,550","1,09M","0,25%"
2021-12-10,89.66,"89,530","90,190","88,950","1,42M","-0,62%"
2021-12-09,90.22,"91,490","91,870","90,000","1,05M","-1,00%"
2021-12-08,91.13,"90,850","91,210","89,130","1,34M","0,32%"
2021-12-07,90.84,"89,440","91,020","89,180","1,71M","2,74%"
2021-12-06,88.42,"88,030","88,800","86,820","1,10M","1,05%"
2021-12-03,87.5,"89,530","89,610","87,140","1,39M","-1,05%"
2021-12-02,88.43,"87,470","88,870","87,070","1,33M","-0,24%"
2021-12-01,88.64,"85,990","88,920","85,580","1,48M","4,31%"
2021-11-30,84.98,"84,950","85,600","83,380","2,25M","-0,93%"
2021-11-29,85.78,"86,000","87,980","85,170","1,76M","0,32%"
2021-11-26,85.51,"87,980","88,070","85,510","2,60M","-6,17%"
2021-11-25,91.13,"92,850","93,020","90,720","803,23K","-1,47%"
2021-11-24,92.49,"94,230","94,830","91,810","1,40M","-2,06%"
2021-11-23,94.44,"94,000","94,760","93,390","1,20M","-0,36%"
2021-11-22,94.78,"93,320","95,200","93,250","1,21M","1,70%"
2021-11-19,93.2,"95,000","95,440","92,360","2,01M","-1,06%"
2021-11-18,94.2,"93,830","94,980","93,180","1,14M","0,62%"
2021-11-17,93.62,"93,360","93,990","92,440","822,59K","0,44%"
2021-11-16,93.21,"93,760","94,570","92,750","1,02M","-0,29%"
2021-11-15,93.48,"92,900","93,720","92,740","862,87K","0,49%"
2021-11-12,93.02,"92,500","93,140","91,920","960,93K","0,75%"
2021-11-11,92.33,"91,780","92,520","91,530","993,42K","0,62%"
2021-11-10,91.76,"90,670","91,820","90,060","847,56K","1,21%"
2021-11-09,90.66,"91,300","91,570","90,390","903,64K","-0,47%"
2021-11-08,91.09,"91,730","91,810","90,760","845,00K","-0,83%"
2021-11-05,91.85,"89,850","92,320","89,650","1,47M","2,07%"
2021-11-04,89.99,"90,000","91,440","89,220","1,41M","0,03%"
2021-11-03,89.96,"88,000","90,000","87,330","1,77M","1,49%"
2021-11-02,88.64,"88,080","88,640","87,690","827,85K","0,41%"
2021-11-01,88.28,"87,460","88,800","87,400","968,62K","1,19%"
2021-10-29,87.24,"86,770","87,510","86,130","1,45M","-0,11%"
2021-10-28,87.34,"87,820","88,100","87,000","865,07K","-1,37%"
2021-10-27,88.55,"88,150","88,960","87,720","758,43K","0,15%"
2021-10-26,88.42,"87,900","89,010","87,130","1,19M","1,01%"
2021-10-25,87.54,"85,580","87,730","85,460","1,49M","2,16%"
2021-10-22,85.69,"84,320","86,200","84,070","971,98K","1,72%"
2021-10-21,84.24,"83,500","85,290","83,360","996,67K","-0,51%"
2021-10-20,84.67,"85,120","86,040","83,260","1,54M","-0,92%"
2021-10-19,85.46,"86,600","86,660","85,370","1,01M","-1,05%"
2021-10-18,86.37,"87,460","87,810","85,990","1,02M","-1,36%"
2021-10-15,87.56,"86,660","87,750","86,400","1,31M","1,39%"
2021-10-14,86.36,"86,700","87,030","86,120","831,86K","0,63%"
2021-10-13,85.82,"86,600","87,590","85,660","1,01M","-0,79%"
2021-10-12,86.5,"86,000","87,010","85,700","1,30M","-0,08%"
2021-10-11,86.57,"84,350","86,680","84,150","1,60M","2,23%"
2021-10-08,84.68,"83,780","84,880","83,640","1,21M","1,47%"
2021-10-07,83.45,"82,820","84,240","82,560","1,42M","2,25%"
2021-10-06,81.61,"82,810","82,910","80,640","1,71M","-2,51%"
2021-10-05,83.71,"83,500","83,840","82,690","942,61K","0,35%"
2021-10-04,83.42,"83,680","84,290","82,930","966,43K","-0,49%"
2021-10-01,83.83,"81,820","84,470","81,150","2,06M","1,29%"
2021-09-30,82.76,"84,750","84,900","82,590","1,56M","-2,02%"
2021-09-29,84.47,"83,500","84,850","83,120","1,60M","2,15%"
2021-09-28,82.69,"82,990","84,800","82,550","1,93M","0,00%"
2021-09-27,82.69,"82,320","82,960","82,150","1,30M","1,35%"
2021-09-24,81.59,"80,820","81,990","80,000","909,76K","0,30%"
2021-09-23,81.35,"82,150","82,410","80,800","1,33M","-0,14%"
2021-09-22,81.46,"79,900","81,580","79,520","1,23M","3,22%"
2021-09-21,78.92,"78,520","79,870","78,480","1,28M","1,32%"
2021-09-20,77.89,"78,550","78,830","76,550","2,26M","-3,07%"
2021-09-17,80.36,"82,840","83,040","80,050","3,11M","-2,08%"
2021-09-16,82.07,"83,470","83,770","82,070","1,37M","-1,23%"
2021-09-15,83.09,"82,010","83,470","81,930","1,73M","1,14%"
2021-09-14,82.15,"81,740","83,040","81,550","1,22M","0,64%"
2021-09-13,81.63,"80,000","81,790","79,890","1,52M","3,13%"
2021-09-10,79.15,"78,500","79,500","78,120","870,24K","0,65%"
2021-09-09,78.64,"78,000","79,010","77,770","1,27M","0,04%"
2021-09-08,78.61,"80,000","80,060","78,290","1,37M","-2,31%"
2021-09-07,80.47,"79,900","80,980","79,830","1,02M","0,78%"
2021-09-06,79.85,"79,510","80,340","79,460","588,95K","0,57%"
2021-09-03,79.4,"79,900","80,300","79,020","1,01M","-0,03%"
2021-09-02,79.42,"79,690","80,000","79,300","808,92K","-0,06%"
2021-09-01,79.47,"81,340","81,560","79,150","1,31M","-1,12%"
2021-08-31,80.37,"79,480","81,180","79,440","2,25M","1,67%"
2021-08-30,79.05,"78,600","79,240","77,780","1,17M","0,98%"
2021-08-27,78.28,"78,280","78,490","77,340","743,21K","0,44%"
2021-08-26,77.94,"77,250","78,220","76,690","1,19M","-0,08%"
2021-08-25,78,"78,350","78,990","77,420","812,76K","-0,54%"
2021-08-24,78.42,"77,200","78,970","76,930","1,26M","2,11%"
2021-08-23,76.8,"78,240","78,480","76,570","1,64M","-0,23%"
2021-08-20,76.98,"77,000","77,090","75,410","1,73M","-0,58%"
2021-08-19,77.43,"77,350","78,450","77,080","1,74M","-3,03%"
2021-08-18,79.85,"80,520","80,520","78,940","1,37M","-0,62%"
2021-08-17,80.35,"81,000","81,200","80,190","1,03M","-1,37%"
2021-08-16,81.47,"82,180","82,570","81,250","849,24K","-1,95%"
2021-08-13,83.09,"83,350","83,900","82,810","703,81K","-0,32%"
2021-08-12,83.36,"82,440","83,400","82,020","971,01K","1,30%"
2021-08-11,82.29,"81,860","82,480","81,210","763,17K","0,54%"
2021-08-10,81.85,"81,760","82,160","81,540","646,91K","0,17%"
2021-08-09,81.71,"82,030","82,070","81,170","824,26K","-0,50%"
2021-08-06,82.12,"80,910","82,550","80,760","1,01M","1,13%"
2021-08-05,81.2,"81,350","81,720","80,420","1,49M","-0,36%"
2021-08-04,81.49,"81,400","82,160","80,800","1,56M","1,20%"
2021-08-03,80.52,"82,660","82,810","80,260","2,86M","-5,16%"
2021-08-02,84.9,"84,820","86,000","84,440","1,05M","1,22%"
2021-07-30,83.88,"84,190","84,700","83,430","1,10M","-1,40%"
2021-07-29,85.07,"84,030","85,140","83,510","677,62K","1,52%"
2021-07-28,83.8,"84,140","84,610","83,510","595,39K","-0,10%"
2021-07-27,83.88,"84,840","84,840","83,340","1,04M","-1,92%"
2021-07-26,85.52,"85,000","85,590","83,850","839,39K","-0,04%"
2021-07-23,85.55,"84,180","86,000","84,110","811,60K","2,14%"
2021-07-22,83.76,"84,780","85,470","83,670","710,64K","-0,45%"
2021-07-21,84.14,"83,330","85,180","81,940","1,13M","1,37%"
2021-07-20,83,"82,910","83,640","81,910","1,21M","0,68%"
2021-07-19,82.44,"85,300","85,370","81,800","1,66M","-3,58%"
2021-07-16,85.5,"87,860","87,980","85,400","1,07M","-2,04%"
2021-07-15,87.28,"89,190","89,490","86,740","980,30K","-1,39%"
2021-07-14,88.51,"87,890","89,260","87,560","768,28K","0,37%"
2021-07-13,88.18,"89,300","89,430","87,640","856,89K","-0,70%"
2021-07-12,88.8,"87,610","89,150","86,810","1,10M","1,28%"
2021-07-09,87.68,"85,200","87,680","84,930","1,34M","3,80%"
2021-07-08,84.47,"86,120","86,120","83,460","1,44M","-2,12%"
2021-07-07,86.3,"86,000","87,130","84,750","1,30M","0,31%"
2021-07-06,86.03,"89,350","89,350","85,790","1,51M","-3,77%"
2021-07-05,89.4,"89,820","90,080","88,960","595,55K","-0,77%"
2021-07-02,90.09,"90,200","91,150","89,750","812,89K","0,13%"
2021-07-01,89.97,"89,670","90,360","89,250","1,10M","0,74%"
2021-06-30,89.31,"91,050","91,400","88,750","1,61M","-2,14%"
2021-06-29,91.26,"90,880","92,080","90,800","972,40K","0,55%"
2021-06-28,90.76,"92,060","92,320","90,530","902,09K","-1,77%"
2021-06-25,92.4,"92,380","92,530","91,540","635,96K","-0,14%"
2021-06-24,92.53,"92,120","93,030","91,810","983,29K","1,27%"
2021-06-23,91.37,"92,820","93,340","91,370","873,25K","-1,72%"
2021-06-22,92.97,"93,610","93,690","92,500","862,18K","-0,17%"
2021-06-21,93.13,"89,770","93,270","89,370","1,12M","2,40%"
2021-06-18,90.95,"93,280","93,510","90,580","2,24M","-2,48%"
2021-06-17,93.26,"92,370","94,200","91,420","1,02M","0,30%"
2021-06-16,92.98,"94,860","95,250","92,520","1,35M","-1,51%"
2021-06-15,94.41,"94,860","94,910","94,140","1,25M","-0,40%"
2021-06-14,94.79,"94,750","95,170","94,190","1,09M","0,05%"
2021-06-11,94.74,"93,170","94,840","92,710","941,04K","2,04%"
2021-06-10,92.85,"94,100","94,270","92,840","1,30M","-1,85%"
2021-06-09,94.6,"95,400","96,390","93,960","1,11M","-0,96%"
2021-06-08,95.52,"95,870","96,000","94,220","1,28M","-0,39%"
2021-06-07,95.89,"94,770","95,890","94,170","1,11M","1,58%"
2021-06-04,94.4,"94,000","95,300","93,680","1,55M","0,56%"
2021-06-03,93.87,"90,500","94,200","90,370","1,91M","3,95%"
2021-06-02,90.3,"89,220","90,640","88,830","1,22M","1,45%"
2021-06-01,89.01,"87,670","89,360","87,670","1,16M","2,66%"
2021-05-31,86.7,"86,480","87,260","86,320","607,47K","-0,58%"
2021-05-28,87.21,"87,820","87,960","87,140","970,90K","-0,54%"
2021-05-27,87.68,"86,340","87,810","85,720","1,63M","1,58%"
2021-05-26,86.32,"86,220","86,500","85,250","840,23K","0,64%"
2021-05-25,85.77,"86,000","86,670","85,470","1,22M","0,55%"
2021-05-21,85.3,"85,600","86,290","84,920","1,44M","0,72%"
2021-05-20,84.69,"84,400","84,690","83,300","1,31M","1,18%"
2021-05-19,83.7,"84,200","84,580","82,800","1,18M","-1,61%"
2021-05-18,85.07,"85,490","86,220","83,980","1,17M","0,45%"
2021-05-17,84.69,"83,830","85,020","83,830","1,11M","1,21%"
2021-05-14,83.68,"82,900","83,720","81,700","1,25M","2,24%"
2021-05-13,81.85,"82,370","82,370","79,760","1,42M","-3,11%"
2021-05-12,84.48,"84,000","84,750","83,000","1,11M","0,31%"
2021-05-11,84.22,"84,250","84,690","83,360","1,16M","-1,13%"
2021-05-10,85.18,"84,420","85,230","83,980","1,02M","1,84%"
2021-05-07,83.64,"82,980","85,170","82,500","1,39M","0,30%"
2021-05-06,83.39,"83,110","84,170","82,700","1,11M","0,51%"
2021-05-05,82.97,"82,050","83,180","81,380","1,63M","1,37%"
2021-05-04,81.85,"84,390","84,540","81,610","1,56M","-2,71%"
2021-05-03,84.13,"83,810","84,550","83,580","812,47K","0,88%"
2021-04-30,83.4,"84,000","84,940","83,360","1,11M","-0,48%"
2021-04-29,83.8,"85,790","85,830","83,070","1,49M","-2,43%"
2021-04-28,85.89,"86,550","86,550","85,890","798,45K","-0,37%"
2021-04-27,86.21,"86,700","86,700","85,350","642,31K","-0,67%"
2021-04-26,86.79,"86,350","86,790","85,790","948,50K","0,56%"
2021-04-23,86.31,"85,840","86,870","85,460","997,02K","0,15%"
2021-04-22,86.18,"85,540","86,580","85,150","1,10M","1,14%"
2021-04-21,85.21,"86,500","86,560","83,810","1,80M","-1,13%"
2021-04-20,86.18,"87,530","88,430","85,700","1,71M","-1,73%"
2021-04-19,87.7,"88,980","89,160","87,660","918,67K","-0,77%"
2021-04-16,88.38,"87,750","88,860","87,470","2,04M","1,04%"
2021-04-15,87.47,"87,400","87,900","87,110","937,70K","0,30%"
2021-04-14,87.21,"88,080","88,100","86,910","1,19M","-1,28%"
2021-04-13,88.34,"88,970","89,550","88,340","1,03M","-0,69%"
2021-04-12,88.95,"89,200","89,360","88,390","1,05M","1,08%"
2021-04-09,88,"88,360","88,450","87,690","834,69K","-0,19%"
2021-04-08,88.17,"89,900","90,060","87,220","1,40M","-1,01%"
2021-04-07,89.07,"89,610","90,530","88,630","843,54K","-0,59%"
2021-04-06,89.6,"89,600","90,680","89,450","1,39M","1,05%"
2021-04-01,88.67,"89,590","90,040","88,210","1,55M","0,23%"
2021-03-31,88.47,"88,690","89,470","87,660","1,75M","-0,37%"
2021-03-30,88.8,"86,000","89,370","85,830","1,88M","3,74%"
2021-03-29,85.6,"84,500","85,710","83,960","1,63M","2,16%"
2021-03-26,83.79,"84,140","84,500","83,470","1,42M","0,35%"
2021-03-25,83.5,"81,910","83,580","81,550","1,33M","1,10%"
2021-03-24,82.59,"81,950","83,230","81,220","2,02M","-1,01%"
2021-03-23,83.43,"84,220","85,250","83,360","1,75M","-1,49%"
2021-03-22,84.69,"82,530","85,060","82,270","1,82M","2,67%"
2021-03-19,82.49,"84,890","85,010","82,320","5,00M","-4,22%"
2021-03-18,86.12,"87,000","88,780","85,830","3,29M","0,77%"
2021-03-17,85.46,"81,810","85,530","81,280","3,79M","6,16%"
2021-03-16,80.5,"78,370","80,990","78,350","2,74M","3,47%"
2021-03-15,77.8,"77,850","78,920","77,770","1,51M","0,41%"
2021-03-12,77.48,"77,430","77,590","76,110","1,56M","-1,32%"
2021-03-11,78.52,"81,500","81,580","78,520","2,34M","-3,47%"
2021-03-10,81.34,"79,640","81,340","79,510","2,05M","2,20%"
2021-03-09,79.59,"79,640","80,410","78,450","2,00M","-0,06%"
2021-03-08,79.64,"76,540","79,850","76,530","2,28M","5,25%"
2021-03-05,75.67,"76,270","76,790","75,050","1,14M","-0,81%"
2021-03-04,76.29,"75,860","76,640","75,160","1,54M","0,25%"
2021-03-03,76.1,"73,000","76,100","73,000","2,75M","4,88%"
2021-03-02,72.56,"72,060","72,980","72,010","1,37M","0,64%"
2021-03-01,72.1,"72,100","72,590","71,560","1,13M","0,84%"
2021-02-26,71.5,"70,480","71,550","70,180","1,50M","0,00%"
2021-02-25,71.5,"70,750","72,440","70,700","1,60M","1,58%"
2021-02-24,70.39,"69,150","70,600","68,940","1,39M","1,54%"
2021-02-23,69.32,"71,090","71,340","68,870","1,86M","-2,74%"
2021-02-22,71.27,"70,780","71,430","70,200","1,07M","-0,43%"
2021-02-19,71.58,"71,260","72,000","70,660","1,21M","0,77%"
2021-02-18,71.03,"71,470","72,220","70,700","1,41M","0,24%"
2021-02-17,70.86,"70,890","71,380","70,340","1,23M","-0,08%"
2021-02-16,70.92,"70,960","71,310","70,570","821,72K","0,23%"
2021-02-15,70.76,"70,650","71,040","70,170","916,02K","0,73%"
2021-02-12,70.25,"70,390","70,400","69,620","815,83K","-0,47%"
2021-02-11,70.58,"70,230","71,210","69,800","1,07M","0,83%"
2021-02-10,70,"70,160","71,140","69,410","1,26M","-0,13%"
2021-02-09,70.09,"69,800","70,090","69,300","1,21M","0,40%"
2021-02-08,69.81,"70,370","70,980","69,810","1,38M","-0,34%"
2021-02-05,70.05,"70,920","70,920","69,750","2,00M","-1,02%"
2021-02-04,70.77,"71,850","72,540","69,760","2,44M","-1,34%"
2021-02-03,71.73,"72,290","73,050","71,570","2,09M","0,45%"
2021-02-02,71.41,"70,500","72,080","70,490","1,51M","2,19%"
2021-02-01,69.88,"70,810","70,950","69,550","1,14M","-0,19%"
2021-01-29,70.01,"69,400","70,870","69,050","1,92M","-1,27%"
2021-01-28,70.91,"69,280","71,080","68,360","2,07M","-0,56%"
2021-01-27,71.31,"71,940","72,030","70,500","2,04M","-1,07%"
2021-01-26,72.08,"70,160","73,210","69,780","2,03M","2,66%"
2021-01-25,70.21,"71,800","72,440","69,560","1,58M","-1,46%"
2021-01-22,71.25,"70,430","72,120","69,570","1,72M","-0,04%"
2021-01-21,71.28,"71,060","71,810","70,400","1,27M","0,69%"
2021-01-20,70.79,"69,000","70,790","68,820","1,53M","3,59%"
2021-01-19,68.34,"69,850","70,000","68,210","1,47M","-1,65%"
2021-01-18,69.49,"68,610","69,620","68,400","964,71K","0,12%"
2021-01-15,69.41,"69,090","70,380","68,520","1,95M","-0,53%"
2021-01-14,69.78,"69,090","70,560","69,030","1,32M","0,95%"
2021-01-13,69.12,"69,690","69,860","68,850","1,40M","-1,03%"
2021-01-12,69.84,"69,130","70,240","68,510","1,55M","0,78%"
2021-01-11,69.3,"69,900","70,380","68,560","1,61M","-1,69%"
2021-01-08,70.49,"71,960","72,000","69,640","2,13M","-0,75%"
2021-01-07,71.02,"71,130","71,700","70,010","2,16M","0,04%"
2021-01-06,70.99,"71,420","72,490","70,490","1,68M","0,18%"
2021-01-05,70.86,"71,000","72,050","70,350","1,54M","-1,39%"
2021-01-04,71.86,"73,030","73,520","71,230","1,25M","-0,51%"
2020-12-30,72.23,"73,000","73,230","72,230","644,92K","-1,27%"
2020-12-29,73.16,"74,140","74,300","72,680","786,47K","-0,45%"
2020-12-28,73.49,"75,050","75,470","73,350","799,94K","0,15%"
2020-12-23,73.38,"72,510","73,660","72,010","981,24K","1,78%"
2020-12-22,72.1,"72,500","72,910","71,940","739,34K","0,18%"
2020-12-21,71.97,"72,340","72,420","69,730","1,90M","-2,99%"
2020-12-18,74.19,"73,790","75,060","73,560","3,04M","0,56%"
2020-12-17,73.78,"75,150","75,420","73,780","1,58M","-0,87%"
2020-12-16,74.43,"74,270","76,130","74,130","1,97M","0,77%"
2020-12-15,73.86,"71,950","73,860","71,820","1,96M","2,71%"
2020-12-14,71.91,"71,000","72,720","70,750","1,66M","1,99%"
2020-12-11,70.51,"71,020","71,400","69,950","2,09M","-1,19%"
2020-12-10,71.36,"73,000","73,420","71,020","1,90M","-2,42%"
2020-12-09,73.13,"72,730","74,150","72,610","1,34M","0,16%"
2020-12-08,73.01,"73,000","73,700","72,790","1,22M","-0,94%"
2020-12-07,73.7,"74,500","74,510","73,310","1,13M","-1,67%"
2020-12-04,74.95,"74,000","75,000","74,000","1,13M","0,89%"
2020-12-03,74.29,"74,440","74,580","73,290","1,22M","-0,05%"
2020-12-02,74.33,"74,400","74,400","73,290","1,00M","-0,60%"
2020-12-01,74.78,"73,740","74,890","73,500","1,37M","2,38%"
2020-11-30,73.04,"72,510","73,760","72,250","1,92M","-0,07%"
2020-11-27,73.09,"73,770","73,810","72,600","1,70M","-1,40%"
2020-11-26,74.13,"75,300","75,320","73,670","1,22M","-1,68%"
2020-11-25,75.4,"77,000","77,310","74,640","1,49M","-1,67%"
2020-11-24,76.68,"74,850","76,680","74,600","1,84M","3,78%"
2020-11-23,73.89,"73,900","74,520","73,600","1,52M","-0,35%"
2020-11-20,74.15,"74,000","74,480","73,390","1,69M","0,20%"
2020-11-19,74,"73,210","74,100","73,040","1,72M","0,18%"
2020-11-18,73.87,"72,340","74,000","72,100","1,31M","1,40%"
2020-11-17,72.85,"72,640","73,080","72,020","1,23M","0,08%"
2020-11-16,72.79,"71,250","73,660","71,150","2,22M","2,90%"
2020-11-13,70.74,"70,380","71,110","70,160","1,69M","0,06%"
2020-11-12,70.7,"69,410","70,870","69,100","1,98M","0,51%"
2020-11-11,70.34,"69,500","70,880","68,640","2,17M","1,21%"
2020-11-10,69.5,"67,760","69,540","67,380","3,19M","2,77%"
2020-11-09,67.63,"64,720","69,060","64,550","4,10M","6,37%"
2020-11-06,63.58,"64,540","64,820","63,130","1,77M","-1,87%"
2020-11-05,64.79,"63,250","64,790","62,880","2,06M","3,63%"
2020-11-04,62.52,"60,220","63,280","59,920","1,93M","0,64%"
2020-11-03,62.12,"60,400","62,120","60,400","1,66M","4,09%"
2020-11-02,59.68,"59,000","60,160","58,130","1,55M","1,70%"
2020-10-30,58.68,"57,400","58,870","57,370","1,56M","0,60%"
2020-10-29,58.33,"57,860","58,960","57,580","1,79M","0,47%"
2020-10-28,58.06,"59,730","59,960","57,250","3,73M","-5,55%"
2020-10-27,61.47,"63,230","63,290","61,340","1,84M","-2,75%"
2020-10-26,63.21,"62,860","64,120","62,780","1,12M","-1,13%"
2020-10-23,63.93,"64,000","64,660","63,630","974,17K","-0,12%"
2020-10-22,64.01,"63,470","64,300","62,060","1,22M","0,31%"
2020-10-21,63.81,"64,710","64,970","63,560","1,55M","-0,41%"
2020-10-20,64.07,"63,500","64,280","62,410","1,49M","0,71%"
2020-10-19,63.62,"63,200","63,920","62,800","1,04M","0,79%"
2020-10-16,63.12,"63,290","63,570","62,350","1,52M","1,53%"
2020-10-15,62.17,"62,690","62,690","60,990","1,98M","-2,98%"
2020-10-14,64.08,"64,370","64,550","63,900","964,69K","-0,26%"
2020-10-13,64.25,"64,690","64,940","63,690","1,12M","-1,29%"
2020-10-12,65.09,"64,730","65,450","64,410","1,02M","0,60%"
2020-10-09,64.7,"65,770","66,260","64,300","1,25M","-1,55%"
2020-10-08,65.72,"65,900","66,410","65,280","1,31M","-0,03%"
2020-10-07,65.74,"65,000","65,760","64,230","1,47M","1,37%"
2020-10-06,64.85,"63,990","65,590","63,810","1,65M","1,28%"
2020-10-05,64.03,"63,250","64,380","63,060","1,22M","2,68%"
2020-10-02,62.36,"62,200","62,640","61,730","891,58K","-0,48%"
2020-10-01,62.66,"63,110","63,110","61,990","1,38M","1,08%"
2020-09-30,61.99,"61,500","62,700","61,200","1,49M","-0,02%"
2020-09-29,62,"61,210","62,070","60,730","1,41M","0,44%"
2020-09-28,61.73,"59,970","61,730","59,830","1,67M","4,52%"
2020-09-25,59.06,"60,550","60,620","58,780","1,43M","-2,61%"
2020-09-24,60.64,"60,000","61,330","59,830","1,59M","-0,52%"
2020-09-23,60.96,"61,300","62,530","60,600","1,43M","0,63%"
2020-09-22,60.58,"60,560","61,460","60,270","1,34M","0,15%"
2020-09-21,60.49,"63,190","63,400","60,030","2,51M","-5,10%"
2020-09-18,63.74,"64,780","64,830","63,740","3,25M","-1,65%"
2020-09-17,64.81,"63,420","64,960","63,370","1,06M","0,15%"
2020-09-16,64.71,"64,410","64,850","63,930","1,18M","0,61%"
2020-09-15,64.32,"64,400","65,000","63,830","1,08M","0,31%"
2020-09-14,64.12,"64,790","64,920","63,710","1,02M","-0,30%"
2020-09-11,64.31,"63,450","64,530","62,630","1,44M","0,89%"
2020-09-10,63.74,"63,700","64,500","63,640","1,19M","0,00%"
2020-09-09,63.74,"63,110","63,990","62,630","1,37M","0,90%"
2020-09-08,63.17,"62,740","63,520","62,300","1,53M","0,94%"
2020-09-07,62.58,"61,890","62,720","61,730","1,27M","1,96%"
2020-09-04,61.38,"60,740","62,010","60,620","1,63M","0,95%"
2020-09-03,60.8,"60,900","61,850","60,190","1,73M","0,68%"
2020-09-02,60.39,"60,710","61,190","60,110","1,40M","0,43%"
2020-09-01,60.13,"61,260","61,390","59,640","1,57M","-0,03%"
2020-08-31,60.15,"59,800","61,770","59,800","2,13M","0,91%"
2020-08-28,59.61,"60,070","60,540","59,350","1,09M","0,02%"
2020-08-27,59.6,"59,500","60,980","59,300","1,84M","0,30%"
2020-08-26,59.42,"58,570","59,450","58,010","1,46M","2,54%"
2020-08-25,57.95,"58,450","58,940","57,720","1,27M","-0,52%"
2020-08-24,58.25,"57,400","58,410","57,240","1,59M","2,53%"
2020-08-21,56.81,"57,810","57,980","56,100","1,40M","-1,01%"
2020-08-20,57.39,"57,450","57,810","56,990","1,02M","-1,48%"
2020-08-19,58.25,"57,520","58,250","57,230","1,22M","1,20%"
2020-08-18,57.56,"57,570","58,280","57,140","1,15M","-0,55%"
2020-08-17,57.88,"58,250","58,680","57,670","829,38K","-0,58%"
2020-08-14,58.22,"58,170","58,350","57,160","1,13M","-0,10%"
2020-08-13,58.28,"58,370","59,200","58,160","1,03M","-1,00%"
2020-08-12,58.87,"58,450","59,730","58,320","1,66M","0,56%"
2020-08-11,58.54,"56,310","58,930","56,210","3,14M","5,76%"
2020-08-10,55.35,"55,400","55,490","54,230","1,37M","0,82%"
2020-08-07,54.9,"55,160","55,400","54,300","1,98M","-0,60%"
2020-08-06,55.23,"55,980","56,230","54,750","2,45M","-1,60%"
2020-08-05,56.13,"56,500","56,930","55,320","3,07M","-3,46%"
2020-08-04,58.14,"57,090","58,140","56,960","1,87M","3,43%"
2020-08-03,56.21,"54,700","56,610","54,420","1,81M","2,76%"
2020-07-31,54.7,"56,120","56,430","54,680","1,93M","-2,60%"
2020-07-30,56.16,"58,000","58,190","55,550","2,28M","-3,65%"
2020-07-29,58.29,"59,860","60,010","57,810","1,78M","-2,53%"
2020-07-28,59.8,"59,970","60,530","59,470","1,16M","0,08%"
2020-07-27,59.75,"60,100","60,590","59,680","931,05K","-0,78%"
