"Data","Ultimo"
2020-04-03,26.21
2020-04-02,26.14
2020-04-01,25.51
2020-03-31,26.87
2020-03-30,27.07
2020-03-28,26.5
2020-03-27,26.5
2020-03-26,26.71
2020-03-25,25.64
2020-03-24,25.42
2020-03-23,23.91
2020-03-21,23.87
2020-03-20,23.87
2020-03-19,24.4
2020-03-18,24.08
2020-03-17,24.04
2020-03-16,22.58
2020-03-14,24.68
2020-03-13,24.68
2020-03-12,23.91
2020-03-11,26.77
2020-03-10,27.95
2020-03-09,28.02
2020-03-06,30.6
2020-03-05,30.67
2020-03-04,30.9
2020-03-03,29.88
2020-03-02,30.51
2020-02-28,28.96
2020-02-27,28.95
2020-02-26,29.68
2020-02-25,28.98
2020-02-24,28.94
2020-02-21,29.68
2020-02-20,29.74
2020-02-19,30.03
2020-02-18,29.89
2020-02-17,29.86
2020-02-14,29.86
2020-02-13,29.76
2020-02-12,29.89
2020-02-11,29.88
2020-02-10,29.95
2020-02-07,29.5
2020-02-06,29.6
2020-02-05,29.21
2020-02-04,28.94
2020-02-03,28.31
2020-01-31,27.95
2020-01-30,28.35
2020-01-29,28.61
2020-01-28,28.76
2020-01-27,28.53
2020-01-24,28.74
2020-01-23,29.29
2020-01-22,29.51
2020-01-21,29.48
2020-01-17,29.87
2020-01-16,30.15
2020-01-15,29.97
2020-01-14,29.79
2020-01-13,29.44
2020-01-10,29.82
2020-01-09,29.99
2020-01-08,29.88
2020-01-07,29.46
2020-01-06,29.51
2020-01-03,29.26
2020-01-02,29.61
2019-12-31,29.87
2019-12-30,29.75
2019-12-27,30.13
2019-12-26,30.65
2019-12-24,30.83
2019-12-23,30.67
2019-12-20,30.22
2019-12-19,30.13
2019-12-18,29.82
2019-12-17,30.05
2019-12-16,30.09
2019-12-13,29.92
2019-12-12,29.55
2019-12-11,29.38
2019-12-10,29.72
2019-12-09,29.47
2019-12-06,29.54
2019-12-05,29.38
2019-12-04,29.62
2019-12-03,29.37
2019-12-02,28.96
2019-11-29,29.14
2019-11-27,29.01
2019-11-26,28.81
2019-11-25,28.61
2019-11-22,27.79
2019-11-21,27.78
2019-11-20,27.83
2019-11-19,27.64
2019-11-18,27.04
2019-11-15,26.88
2019-11-14,26.6
2019-11-13,26.76
2019-11-12,26.61
2019-11-11,26.51
2019-11-08,26.8
2019-11-07,26.18
2019-11-06,26.15
2019-11-05,26.65
2019-11-04,26.41
2019-11-01,26.49
2019-10-31,25.94
2019-10-30,26.13
2019-10-29,26.02
2019-10-28,25.98
2019-10-25,25.65
2019-10-24,25.36
2019-10-23,25.26
2019-10-22,25.27
2019-10-21,25.1
2019-10-18,24.65
2019-10-17,24.94
2019-10-16,24.55
2019-10-15,24.51
2019-10-14,24.07
2019-10-11,24.05
2019-10-10,23.81
2019-10-09,23.72
2019-10-08,23.8
2019-10-07,24.25
2019-10-04,24.27
2019-10-03,24.05
2019-10-02,23.77
2019-10-01,23.89
2019-09-30,24.5
2019-09-27,24.48
2019-09-26,24.66
2019-09-25,25.25
2019-09-24,25.49
2019-09-23,25.94
2019-09-20,26.24
2019-09-19,26.01
2019-09-18,26.07
2019-09-17,26.16
2019-09-16,26.11
2019-09-13,25.92
2019-09-12,26.05
2019-09-11,26.08
2019-09-10,25.68
2019-09-09,25.35
2019-09-06,25.62
2019-09-05,25.81
2019-09-04,25.54
2019-09-03,25.43
2019-08-30,25.82
2019-08-29,25.95
2019-08-28,25.7
2019-08-27,25.44
2019-08-26,25.82
2019-08-23,25.6
2019-08-22,26.34
2019-08-21,26.88
2019-08-20,26.71
2019-08-19,27.18
2019-08-16,26.92
2019-08-15,26.33
2019-08-14,26.43
2019-08-13,26.83
2019-08-12,26.53
2019-08-09,27.13
2019-08-08,27.35
2019-08-07,26.84
2019-08-06,26.61
2019-08-05,26.21
2019-08-02,26.97
2019-08-01,27.54
2019-07-31,27.66
2019-07-30,27.69
2019-07-29,27.61
2019-07-26,27.67
2019-07-25,27.15
2019-07-24,27.6
2019-07-23,27.39
2019-07-22,27.47
2019-07-19,27.36
2019-07-18,27.71
2019-07-17,27.33
2019-07-16,27.09
2019-07-15,27.15
2019-07-12,26.96
2019-07-11,27.02
2019-07-10,27.21
2019-07-09,27.23
2019-07-08,26.87
2019-07-05,27.23
2019-07-03,27.54
2019-07-02,27.11
2019-07-01,27.34
2019-06-28,27.18
2019-06-27,26.51
2019-06-26,25.95
2019-06-25,26.18
2019-06-24,26.26
2019-06-21,26.79
2019-06-20,26.87
2019-06-19,26.99
2019-06-18,26.96
2019-06-17,26.5
2019-06-14,24.61
